payment_id,order_id,amount,fee,tax,net_amount,settlement_id,payment_date,settlement_date,status
pay_NCCU3FG0,ORD_1626,1856.38,37.13,6.68,1812.57,setl_066,2026-08-20 22:03:00,2026-08-21,captured
pay_KF5B1SA3,ORD_1627,196.02,3.92,0.71,191.39,setl_066,2026-08-21 03:29:00,2026-08-22,captured
pay_PF9S9EHW,ORD_1628,3520.14,70.4,12.67,3437.07,setl_066,2026-08-21 02:47:00,2026-08-22,captured
pay_RXONBNPJ,ORD_1629,417.37,8.35,1.5,407.52,setl_066,2026-08-20 19:56:00,2026-08-21,captured
pay_KTCV1LTW,ORD_1630,1485.27,29.71,5.35,1450.21,setl_066,2026-08-21 03:03:00,2026-08-22,captured
pay_BL7AMKOH,ORD_1631,1175.92,23.52,4.23,1148.17,setl_066,2026-08-20 18:40:00,2026-08-21,captured
pay_6SS1A2R5,ORD_1632,1046.39,20.93,3.77,1021.69,setl_066,2026-08-20 20:25:00,2026-08-21,captured
pay_8IHYFZ9S,ORD_1633,165.12,3.3,0.59,161.23,setl_067,2026-08-21 07:06:00,2026-08-22,captured
pay_MM4P61NH,ORD_1634,2542.02,50.84,9.15,2482.03,setl_067,2026-08-21 07:52:00,2026-08-22,captured
pay_F5T82DDL,ORD_1635,1456.5,29.13,5.24,1422.13,setl_067,2026-08-21 08:07:00,2026-08-22,captured
pay_CZQ991P7,ORD_1636,1755.82,35.12,6.32,1714.38,setl_067,2026-08-21 04:23:00,2026-08-22,captured
pay_47EN48NY,ORD_1637,1897.83,37.96,6.83,1853.04,setl_067,2026-08-21 02:29:00,2026-08-22,captured
pay_0I3A4KFO,ORD_1638,675.28,13.51,2.43,659.34,setl_067,2026-08-20 18:40:00,2026-08-21,captured
pay_QT3DGD8O,ORD_1639,1187.82,23.76,4.28,1159.78,setl_067,2026-08-20 19:26:00,2026-08-21,captured
pay_RZRKBFQX,ORD_1640,389.15,7.78,1.4,379.97,setl_067,2026-08-21 03:26:00,2026-08-22,captured
pay_29HHA1PJ,ORD_1641,1852.13,37.04,6.67,1808.42,setl_067,2026-08-21 05:06:00,2026-08-22,captured
pay_5QPH6GB6,ORD_1642,1463.17,29.26,5.27,1428.64,setl_068,2026-08-21 05:08:00,2026-08-22,captured
pay_7RT28P6U,ORD_1643,395.34,7.91,1.42,386.01,setl_068,2026-08-20 22:15:00,2026-08-21,captured
pay_WL9700LF,ORD_1644,3527.31,70.55,12.7,3444.06,setl_068,2026-08-20 23:09:00,2026-08-21,captured
pay_J0974WXU,ORD_1645,298.94,5.98,1.08,291.88,setl_068,2026-08-20 20:54:00,2026-08-21,captured
pay_1VHHGY8N,ORD_1646,423.57,8.47,1.52,413.58,setl_068,2026-08-21 06:49:30,2026-08-22,captured
pay_NKL3ER9O,ORD_1646,423.57,8.47,1.52,413.58,setl_068,2026-08-21 06:49:00,2026-08-22,captured
pay_QNTFPKXY,ORD_1647,1031.82,20.64,3.72,1007.46,setl_068,2026-08-21 03:09:00,2026-08-22,captured
pay_DA7D0WTW,ORD_1648,1542.79,30.86,5.55,1506.38,setl_068,2026-08-20 19:52:00,2026-08-21,captured
pay_H1TE48M2,ORD_1649,1929.59,38.59,6.95,1884.05,setl_068,2026-08-21 02:58:00,2026-08-22,captured
pay_2SJXL66Y,ORD_1650,1639.8,32.8,5.9,1601.1,setl_068,2026-08-21 05:03:00,2026-08-22,captured
pay_4S0LGUPU,ORD_1651,1552.27,31.05,5.59,1515.63,setl_069,2026-08-20 21:53:00,2026-08-21,captured
pay_P7O0OLFI,ORD_1652,410.63,8.21,1.48,400.94,setl_069,2026-08-20 18:56:00,2026-08-21,captured
pay_4FLDAA1F,ORD_1653,2460.84,49.22,8.86,2402.76,setl_069,2026-08-21 05:56:00,2026-08-22,captured
pay_XHG403NJ,ORD_1655,347.34,6.95,1.25,339.14,setl_069,2026-08-21 04:13:00,2026-08-22,captured
pay_5D7EFJGC,ORD_1656,207.3,4.15,0.75,202.4,setl_069,2026-08-20 17:45:00,2026-08-21,captured
pay_RWHP6WQF,ORD_1657,388.08,9.16,1.65,377.27,setl_069,2026-08-20 17:27:00,2026-08-21,captured
pay_9RWTF07G,ORD_1658,539.36,10.79,1.94,526.63,setl_069,2026-08-20 18:10:00,2026-08-21,captured
pay_EHLH07JR,ORD_1659,3451.3,69.03,12.43,3369.84,setl_069,2026-08-20 21:16:00,2026-08-21,captured
pay_P87JH4Z8,ORD_1660,1019.81,20.4,3.67,995.74,setl_070,2026-08-21 02:33:00,2026-08-22,captured
pay_8R5P03WV,ORD_1661,1928.32,38.57,6.94,1882.81,setl_070,2026-08-21 02:12:00,2026-08-22,captured
pay_68JOV58T,ORD_1662,405.71,8.11,1.46,396.14,setl_070,2026-08-20 19:30:00,2026-08-21,captured
pay_MCXN2ELA,ORD_1663,460.46,9.21,1.66,449.59,setl_070,2026-08-21 06:52:00,2026-08-22,captured
pay_NVSDKV54,ORD_1664,395.54,7.91,1.42,386.21,setl_070,2026-08-21 00:36:00,2026-08-22,captured
pay_HBRBJEQV,ORD_1665,1938.27,38.77,6.98,1892.52,setl_070,2026-08-21 06:23:00,2026-08-22,captured
pay_96K4O67B,ORD_1666,422.64,8.45,1.52,412.67,setl_070,2026-08-21 02:06:00,2026-08-22,captured
pay_1OULWOZQ,ORD_1667,1495.99,29.92,5.39,1460.68,setl_070,2026-08-21 02:20:00,2026-08-22,captured
pay_3E950ID0,ORD_1668,1042.77,20.86,3.75,1018.16,setl_071,2026-08-20 17:15:00,2026-08-21,captured
pay_D8CLW3JG,ORD_1669,3547.96,70.96,12.77,3464.23,setl_071,2026-08-20 18:17:00,2026-08-21,captured
pay_158OQESU,ORD_1670,1895.07,37.9,6.82,1850.35,setl_071,2026-08-21 03:57:00,2026-08-22,captured
pay_JKCU5X0H,ORD_1671,231.19,4.62,0.83,225.74,setl_071,2026-08-21 08:15:00,2026-08-22,captured
pay_3GDHVS41,ORD_1672,1546.18,30.92,5.57,1509.69,setl_071,2026-08-20 23:59:00,2026-08-22,captured
pay_HN95S2GK,ORD_1673,714.53,14.29,2.57,697.67,setl_071,2026-08-20 21:00:00,2026-08-21,captured
pay_50I6GBXQ,ORD_1674,244.15,4.88,0.88,238.39,setl_071,2026-08-20 20:13:00,2026-08-21,captured
pay_FSSBJDX0,ORD_1675,941.69,18.83,3.39,919.47,setl_071,2026-08-21 04:29:00,2026-08-22,captured
pay_TRPYX8HB,ORD_1676,378.4,7.57,1.36,369.47,setl_071,2026-08-20 22:41:00,2026-08-21,captured
pay_5ZOOH3YR,ORD_1677,1875.62,37.51,6.75,1831.36,setl_072,2026-08-20 20:19:00,2026-08-21,captured
pay_DSZRK6IL,ORD_1678,383.76,7.68,1.38,374.7,setl_072,2026-08-21 02:47:00,2026-08-22,captured
pay_PA95G1AM,ORD_1679,1767.73,35.35,6.36,1726.02,setl_072,2026-08-20 21:04:00,2026-08-21,captured
pay_3U94SGFD,ORD_1680,1849.1,36.98,6.66,1805.46,setl_072,2026-08-21 08:08:00,2026-08-22,captured
pay_XJQ3KMSX,ORD_1681,344.26,6.89,1.24,336.13,setl_072,2026-08-21 04:37:00,2026-08-22,captured
pay_4XFRI09M,ORD_1682,1260.28,25.21,4.54,1230.53,setl_072,2026-08-20 17:13:00,2026-08-21,captured
pay_6Q8SJY5O,ORD_1683,441.06,8.82,1.59,430.65,setl_072,2026-08-20 20:22:00,2026-08-21,captured
pay_E2U2MDA7,ORD_1684,229.93,4.6,0.83,224.5,setl_072,2026-08-21 03:58:00,2026-08-22,captured
pay_XKK2ABKV,ORD_1685,717.09,14.34,2.58,700.17,setl_072,2026-08-21 02:44:00,2026-08-22,captured
pay_BE52S8U8,ORD_1686,1279.58,25.59,4.61,1249.38,setl_073,2026-08-21 04:43:00,2026-08-22,captured
pay_KB7IYNO6,ORD_1687,348.59,6.97,1.25,340.37,setl_073,2026-08-21 06:38:00,2026-08-22,captured
pay_2F1JOHKK,ORD_1688,208.7,4.17,0.75,203.78,setl_073,2026-08-21 06:46:00,2026-08-22,captured
pay_PL7ZQPPO,ORD_1689,3467.34,69.35,12.48,3385.51,setl_073,2026-08-20 20:13:00,2026-08-21,captured
pay_WKISETUK,ORD_1690,3451.64,69.03,12.43,3370.18,setl_073,2026-08-21 06:07:00,2026-08-22,captured
pay_QBB3XMDK,ORD_1691,289.29,5.79,1.04,282.46,setl_073,2026-08-21 07:56:00,2026-08-22,captured
pay_SU8E6XFW,ORD_1692,385.43,7.71,1.39,376.33,setl_073,2026-08-20 18:46:00,2026-08-21,captured
pay_F5SIDASO,ORD_1693,1311.37,26.23,4.72,1280.42,setl_073,2026-08-20 20:05:00,2026-08-21,captured
pay_JWPXEFAF,ORD_1694,189.46,3.79,0.68,184.99,setl_074,2026-08-21 00:58:00,2026-08-22,captured
pay_KY8RYOZD,ORD_1695,1800.15,36.0,6.48,1557.67,setl_074,2026-08-20 23:34:00,2026-08-21,captured
pay_OUBXXQ6M,ORD_1696,1563.82,31.28,5.63,1526.91,setl_074,2026-08-21 07:12:00,2026-08-22,captured
pay_M4SMZOCX,ORD_1697,737.24,14.74,2.65,719.85,setl_074,2026-08-21 01:02:00,2026-08-22,captured
pay_7C4R8VGZ,ORD_1698,1882.93,37.66,6.78,1838.49,setl_074,2026-08-20 21:20:00,2026-08-21,captured
pay_MWOB4FDD,ORD_1699,2474.92,49.5,8.91,2416.51,setl_074,2026-08-21 03:42:00,2026-08-22,captured
pay_0N97CJB0,ORD_1700,374.99,7.5,1.35,366.14,setl_074,2026-08-21 00:08:00,2026-08-22,captured
pay_ZN9UHJPK,ORD_1701,1009.65,20.19,3.63,985.83,setl_074,2026-08-20 22:21:00,2026-08-21,captured
pay_A8DBFA1U,ORD_1702,1792.41,35.85,6.45,1750.11,setl_074,2026-08-20 23:10:00,2026-08-21,captured
pay_URMWUECP,ORD_1703,317.53,6.35,1.14,310.04,setl_075,2026-08-21 08:14:00,2026-08-22,captured
pay_RBTA3K3O,ORD_1704,1505.92,30.12,5.42,1470.38,setl_075,2026-08-21 02:07:00,2026-08-22,captured
pay_U47SOCZD,ORD_1705,1536.24,30.72,5.53,1499.99,setl_075,2026-08-21 02:09:00,2026-08-22,captured
pay_H5CH3L16,ORD_1706,264.32,5.29,0.95,258.08,setl_075,2026-08-21 03:29:00,2026-08-22,captured
pay_8VWCT8JB,ORD_1707,1198.36,23.97,4.31,1170.08,setl_075,2026-08-20 18:23:00,2026-08-21,captured
pay_K48AB13T,ORD_1708,1299.76,26.0,4.68,1269.08,setl_075,2026-08-21 04:31:00,2026-08-22,captured
pay_ZPPEP69N,ORD_1709,504.25,10.09,1.82,492.34,setl_075,2026-08-21 05:53:00,2026-08-22,captured
pay_VI052U9A,ORD_1710,342.65,6.85,1.23,334.57,setl_075,2026-08-21 00:15:00,2026-08-22,captured
pay_BMXIKVRE,ORD_1711,2956.66,59.13,10.64,2886.89,setl_075,2026-08-21 07:14:00,2026-08-22,captured
pay_64PKNT5I,ORD_1712,1474.02,29.48,5.31,1439.23,setl_076,2026-08-20 23:34:00,2026-08-21,captured
pay_6ZWKHE9I,ORD_1713,368.78,7.38,1.33,360.07,setl_076,2026-08-20 20:06:30,2026-08-21,captured
pay_0HN3F9ZX,ORD_1713,368.78,7.38,1.33,360.07,setl_076,2026-08-20 20:06:00,2026-08-21,captured
pay_N3DKVR5N,ORD_1714,851.13,17.02,3.06,831.05,setl_076,2026-08-21 01:22:00,2026-08-22,captured
pay_XB1761M3,ORD_1715,1169.57,23.39,4.21,1141.97,setl_076,2026-08-21 06:35:00,2026-08-22,captured
pay_PP00CDNZ,ORD_1716,1870.65,37.41,6.73,1826.51,setl_076,2026-08-21 03:51:00,2026-08-22,captured
pay_Q9I6KYJ9,ORD_1717,3495.35,69.91,12.58,3412.86,setl_076,2026-08-21 01:14:00,2026-08-22,captured
pay_NX23VEUL,ORD_1718,182.75,3.66,0.66,178.43,setl_076,2026-08-20 18:42:00,2026-08-21,captured
pay_BMWUOUC6,ORD_1719,1793.38,35.87,6.46,1751.05,setl_076,2026-08-21 07:04:00,2026-08-22,captured
pay_JRIG5XIX,ORD_1720,394.33,7.89,1.42,385.02,setl_076,2026-08-20 22:19:00,2026-08-21,captured
pay_ZCZJJY4M,ORD_1721,2535.06,50.7,9.13,2475.23,setl_077,2026-08-21 03:07:00,2026-08-22,captured
pay_ECHU3YCP,ORD_1722,1472.47,29.45,5.3,1437.72,setl_077,2026-08-20 19:36:00,2026-08-21,captured
pay_6N7KBNKF,ORD_1723,251.47,5.03,0.91,245.53,setl_077,2026-08-21 04:25:00,2026-08-22,captured
pay_2Z7NUXF1,ORD_1724,459.62,9.19,1.65,448.78,setl_077,2026-08-21 03:37:00,2026-08-22,captured
pay_4SBRSPJ4,ORD_1725,1544.86,30.9,5.56,1508.4,setl_077,2026-08-21 06:35:00,2026-08-22,captured
pay_L9YQ8OCU,ORD_1726,1181.87,23.64,4.26,1153.97,setl_077,2026-08-21 04:18:00,2026-08-22,captured
pay_I397I6YX,ORD_1727,1014.33,20.29,3.65,990.39,setl_077,2026-08-21 00:32:00,2026-08-22,captured
pay_OSFR5HGQ,ORD_1728,278.59,5.57,1.0,272.02,setl_077,2026-08-21 03:08:00,2026-08-22,captured
pay_EBPY9E57,ORD_1729,890.86,17.82,3.21,869.83,setl_077,2026-08-21 08:48:00,2026-08-22,captured
pay_E66VW9B0,ORD_1730,961.75,19.23,3.46,939.06,setl_077,2026-08-21 00:48:00,2026-08-22,captured
pay_KREG167D,ORD_1731,740.07,14.8,2.66,722.61,setl_078,2026-08-21 07:51:00,2026-08-22,captured
pay_PSV8DKMU,ORD_1732,1908.3,38.17,6.87,1863.26,setl_078,2026-08-21 07:27:00,2026-08-22,captured
pay_LGF309HS,ORD_1733,1899.82,38.0,6.84,1854.98,setl_078,2026-08-21 02:24:00,2026-08-22,captured
pay_KRIG7JVD,ORD_1734,1480.44,29.61,5.33,1445.5,setl_078,2026-08-21 02:11:00,2026-08-22,captured
pay_68T2A3AH,ORD_1735,213.1,4.26,0.77,208.07,setl_078,2026-08-20 22:06:00,2026-08-21,captured
pay_KDZ4PPJ5,ORD_1736,1622.21,32.44,5.84,1583.93,setl_078,2026-08-20 21:57:00,2026-08-21,captured
pay_LSJWS1ZL,ORD_1737,945.84,18.92,3.41,923.51,setl_078,2026-08-21 00:47:00,2026-08-22,captured
pay_X5BWAEN7,ORD_1738,1559.04,31.18,5.61,1522.25,setl_078,2026-08-21 03:17:00,2026-08-22,captured
pay_KH5840AC,ORD_1739,246.01,4.92,0.89,240.2,setl_078,2026-08-20 22:50:00,2026-08-21,captured
pay_WWIMT854,ORD_1740,1469.85,29.4,5.29,1435.16,setl_078,2026-08-20 18:29:00,2026-08-21,captured
pay_TKH861PQ,ORD_1741,1298.02,25.96,4.67,1267.39,setl_079,2026-08-21 05:41:00,2026-08-22,captured
pay_MOE545VY,ORD_1742,1560.58,31.21,5.62,1523.75,setl_079,2026-08-21 03:43:00,2026-08-22,captured
pay_1JLOPO6J,ORD_1743,175.79,3.52,0.63,171.64,setl_079,2026-08-21 06:08:00,2026-08-22,captured
pay_H5T2D8VE,ORD_1744,362.63,7.25,1.3,354.08,setl_079,2026-08-21 02:32:00,2026-08-22,captured
pay_SNHFT4I2,ORD_1746,390.22,7.8,1.4,381.02,setl_079,2026-08-20 19:42:00,2026-08-21,captured
pay_41SS2BKA,ORD_1747,340.34,6.81,1.23,332.3,setl_079,2026-08-21 00:01:00,2026-08-22,captured
pay_E0JDCZ1O,ORD_1748,2976.25,59.52,10.71,2906.02,setl_079,2026-08-21 05:45:00,2026-08-22,captured
pay_2GVLLSAJ,ORD_1749,3509.49,70.19,12.63,3426.67,setl_079,2026-08-20 20:52:00,2026-08-21,captured
pay_PIOKKZSN,ORD_1750,875.43,17.51,3.15,854.77,setl_079,2026-08-21 08:27:00,2026-08-22,captured
pay_UA1QRDLF,ORD_1751,494.15,9.88,1.78,482.49,setl_079,2026-08-20 20:30:00,2026-08-21,captured
pay_DO4S41CR,ORD_1752,905.09,18.1,3.26,883.73,setl_080,2026-08-21 08:39:00,2026-08-22,captured
pay_V5JHURR8,ORD_1753,223.05,4.46,0.8,217.79,setl_080,2026-08-20 18:25:00,2026-08-21,captured
pay_PCEASEH5,ORD_1754,345.14,6.9,1.24,337.0,setl_080,2026-08-20 19:59:00,2026-08-21,captured
pay_R0TOKPK7,ORD_1755,3037.55,60.75,10.93,2965.87,setl_080,2026-08-20 22:45:00,2026-08-21,captured
pay_SHWZSJQ7,ORD_1756,2481.24,49.62,8.93,2422.69,setl_080,2026-08-20 22:12:00,2026-08-21,captured
pay_GQ9AZHDQ,ORD_1757,1801.44,42.51,7.65,1751.28,setl_080,2026-08-20 17:24:00,2026-08-21,captured
pay_W5MAGK6P,ORD_1758,3011.5,60.23,10.84,2940.43,setl_080,2026-08-20 22:07:00,2026-08-21,captured
pay_XHVDHGUE,ORD_1759,1011.45,20.23,3.64,987.58,setl_080,2026-08-21 01:40:00,2026-08-22,captured
pay_80W6HAIH,ORD_1760,1913.48,38.27,6.89,1868.32,setl_080,2026-08-21 23:59:00,2026-08-23,captured
pay_6BSPXLSE,ORD_1761,263.33,5.27,0.95,257.11,setl_080,2026-08-20 17:21:00,2026-08-21,captured
pay_4LCVHFWJ,ORD_1762,436.73,8.73,1.57,426.43,setl_080,2026-08-21 08:25:00,2026-08-22,captured
pay_UPMANQY0,ORD_1763,1605.05,32.1,5.78,1567.17,setl_081,2026-08-21 01:44:00,2026-08-22,captured
pay_79HMHVL6,ORD_1764,1504.98,30.1,5.42,1469.46,setl_081,2026-08-21 05:25:00,2026-08-22,captured
pay_XO9ZJCUB,ORD_1765,2541.16,50.82,9.15,2281.19,setl_081,2026-08-21 01:05:00,2026-08-22,captured
pay_3BB6F05E,ORD_1766,1512.22,30.24,5.44,1476.54,setl_081,2026-08-20 22:35:00,2026-08-21,captured
pay_4J4X0LY6,ORD_1767,854.6,17.09,3.08,834.43,setl_081,2026-08-20 18:21:00,2026-08-21,captured
pay_OYCG1FJG,ORD_1768,1921.21,38.42,6.92,1875.87,setl_081,2026-08-20 17:46:30,2026-08-21,captured
pay_BVYOW47L,ORD_1768,1921.21,38.42,6.92,1875.87,setl_081,2026-08-20 17:46:00,2026-08-21,captured
pay_D7GDLWAG,ORD_1769,960.77,19.22,3.46,938.09,setl_081,2026-08-20 19:40:00,2026-08-21,captured
pay_LY7500LN,ORD_1770,412.79,8.26,1.49,403.04,setl_081,2026-08-20 19:58:00,2026-08-21,captured
pay_4JH9JPDM,ORD_1771,1776.9,35.54,6.4,1734.96,setl_081,2026-08-21 03:28:00,2026-08-22,captured
pay_B4NTHZM3,ORD_1772,1026.24,20.52,3.69,1002.03,setl_081,2026-08-21 07:55:00,2026-08-22,captured
pay_BEXGFVNN,ORD_1774,2526.34,50.53,9.1,2466.71,setl_082,2026-08-20 23:32:00,2026-08-21,captured
pay_FRM6GMFT,ORD_1775,2981.24,59.62,10.73,2910.89,setl_082,2026-08-21 04:56:00,2026-08-22,captured
pay_RI0VROB7,ORD_1776,729.92,14.6,2.63,712.69,setl_082,2026-08-21 06:50:00,2026-08-22,captured
pay_VFFKVZS8,ORD_1777,2459.79,49.2,8.86,2401.73,setl_082,2026-08-21 01:40:00,2026-08-22,captured
pay_2FMOQXHG,ORD_1778,261.99,5.24,0.94,255.81,setl_082,2026-08-20 18:08:00,2026-08-21,captured
pay_FT1AFDTO,ORD_1779,1467.46,29.35,5.28,1432.83,setl_082,2026-08-21 06:07:00,2026-08-22,captured
pay_NL7OLKY5,ORD_1780,1315.84,26.32,4.74,1284.78,setl_082,2026-08-21 00:49:00,2026-08-22,captured
pay_A5GINSAV,ORD_1781,452.41,9.05,1.63,441.73,setl_082,2026-08-21 08:47:00,2026-08-22,captured
pay_HPMXPKN3,ORD_1782,1513.56,30.27,5.45,1477.84,setl_082,2026-08-21 08:13:00,2026-08-22,captured
pay_Y4QCYD52,ORD_1783,294.85,5.9,1.06,287.89,setl_083,2026-08-20 22:14:00,2026-08-21,captured
pay_AXYPBP0E,ORD_1784,1780.9,35.62,6.41,1738.87,setl_083,2026-08-21 05:47:00,2026-08-22,captured
pay_8EGP15CA,ORD_1785,2486.28,49.73,8.95,2427.6,setl_083,2026-08-21 03:59:00,2026-08-22,captured
pay_QB5QBVNP,ORD_1786,218.76,4.38,0.79,213.59,setl_083,2026-08-21 07:28:00,2026-08-22,captured
pay_ALWVMB0I,ORD_1787,503.27,10.07,1.81,491.39,setl_083,2026-08-21 02:26:00,2026-08-22,captured
pay_PJ8YI340,ORD_1788,3458.46,69.17,12.45,3376.84,setl_083,2026-08-20 21:44:00,2026-08-21,captured
pay_F9W5N9C7,ORD_1789,1894.84,37.9,6.82,1850.12,setl_083,2026-08-21 03:24:00,2026-08-22,captured
pay_4PEGJKS4,ORD_1790,1589.07,31.78,5.72,1551.57,setl_083,2026-08-21 01:47:00,2026-08-22,captured
pay_JYGSBOGK,ORD_1791,2986.42,59.73,10.75,2915.94,setl_083,2026-08-20 23:52:00,2026-08-21,captured
pay_Q2WDIZHW,ORD_1792,1569.71,31.39,5.65,1532.67,setl_084,2026-08-20 21:20:00,2026-08-21,captured
pay_RUML3F4R,ORD_1793,707.79,16.7,3.01,688.08,setl_084,2026-08-21 03:38:00,2026-08-22,captured
pay_8WUMH9NK,ORD_1794,1816.3,36.33,6.54,1773.43,setl_084,2026-08-21 05:07:00,2026-08-22,captured
pay_WUO11K09,ORD_1795,716.45,14.33,2.58,699.54,setl_084,2026-08-20 23:58:00,2026-08-22,captured
pay_H9UGF10O,ORD_1796,3462.17,69.24,12.46,3380.47,setl_084,2026-08-20 20:10:00,2026-08-21,captured
pay_WXYWWSTI,ORD_1797,1024.13,20.48,3.69,999.96,setl_084,2026-08-21 01:23:00,2026-08-22,captured
pay_OA31XYDU,ORD_1798,1324.68,26.49,4.77,1293.42,setl_084,2026-08-21 07:12:00,2026-08-22,captured
pay_EW9V08LI,ORD_1799,1590.03,31.8,5.72,1552.51,setl_084,2026-08-20 17:41:00,2026-08-21,captured
pay_5XT54FN5,ORD_1800,1317.44,26.35,4.74,1286.35,setl_084,2026-08-20 17:52:00,2026-08-21,captured
pay_CBUQYPIG,ORD_1801,1342.71,26.85,4.83,1311.03,setl_085,2026-08-21 03:11:00,2026-08-22,captured
pay_IZC0YOSQ,ORD_1802,2513.14,50.26,9.05,2453.83,setl_085,2026-08-21 03:57:00,2026-08-22,captured
pay_XTAR0KO3,ORD_1803,1527.3,30.55,5.5,1291.25,setl_085,2026-08-20 20:50:00,2026-08-21,captured
pay_D41U2ZNX,ORD_1804,988.94,19.78,3.56,965.6,setl_085,2026-08-21 07:28:00,2026-08-22,captured
pay_XC6RIJKQ,ORD_1805,1228.56,24.57,4.42,1199.57,setl_085,2026-08-21 01:09:00,2026-08-22,captured
pay_FKHNNK8F,ORD_1806,255.82,5.12,0.92,249.78,setl_085,2026-08-20 18:50:00,2026-08-21,captured
pay_FKNWBHKV,ORD_1807,1320.31,26.41,4.75,1289.15,setl_085,2026-08-21 02:11:00,2026-08-22,captured
pay_69XVSSN7,ORD_1808,1021.11,20.42,3.68,997.01,setl_085,2026-08-21 05:35:00,2026-08-22,captured
pay_MLIK22XM,ORD_1809,2497.21,49.94,8.99,2438.28,setl_085,2026-08-21 05:01:00,2026-08-22,captured
pay_NBW8SJ84,ORD_1810,1940.27,38.81,6.99,1894.47,setl_085,2026-08-21 00:49:00,2026-08-22,captured
pay_IJ0YXIYQ,ORD_1811,1546.04,30.92,5.57,1509.55,setl_085,2026-08-21 07:41:00,2026-08-22,captured
pay_076EKHI1,ORD_1812,1475.58,29.51,5.31,1440.76,setl_086,2026-08-20 19:49:00,2026-08-21,captured
pay_HEDHTHRU,ORD_1813,658.83,13.18,2.37,643.28,setl_086,2026-08-21 03:51:00,2026-08-22,captured
pay_VW19JOJW,ORD_1814,1635.11,32.7,5.89,1596.52,setl_086,2026-08-21 07:51:00,2026-08-22,captured
pay_IJULP98R,ORD_1815,2497.33,49.95,8.99,2438.39,setl_086,2026-08-21 02:21:00,2026-08-22,captured
pay_YD5MY3GD,ORD_1816,2496.05,49.92,8.99,2437.14,setl_086,2026-08-20 22:08:00,2026-08-21,captured
pay_QY7HYLGO,ORD_1817,379.72,7.59,1.37,370.76,setl_086,2026-08-21 03:54:00,2026-08-22,captured
pay_X22J7Q4K,ORD_1818,1810.01,36.2,6.52,1767.29,setl_086,2026-08-21 03:37:00,2026-08-22,captured
pay_POP1O8M2,ORD_1819,182.37,3.65,0.66,178.06,setl_086,2026-08-21 03:31:00,2026-08-22,captured
pay_KNL2LUHH,ORD_1820,200.95,4.02,0.72,196.21,setl_086,2026-08-20 23:16:30,2026-08-21,captured
pay_S4DILRZQ,ORD_1820,200.95,4.02,0.72,196.21,setl_086,2026-08-20 23:16:00,2026-08-21,captured
pay_9VCCMTPK,ORD_1821,467.78,9.36,1.68,456.74,setl_087,2026-08-21 08:18:00,2026-08-22,captured
pay_35VUUPLT,ORD_1822,337.08,6.74,1.21,329.13,setl_087,2026-08-21 03:53:00,2026-08-22,captured
pay_5Z08N10H,ORD_1823,3502.1,70.04,12.61,3419.45,setl_087,2026-08-20 17:09:00,2026-08-21,captured
pay_J0AEOORB,ORD_1824,671.77,13.44,2.42,655.91,setl_087,2026-08-21 03:15:00,2026-08-22,captured
pay_PBS22RUW,ORD_1825,3040.3,60.81,10.95,2968.54,setl_087,2026-08-21 04:06:00,2026-08-22,captured
pay_24D7V911,ORD_1826,1858.21,37.16,6.69,1814.36,setl_087,2026-08-20 20:36:00,2026-08-21,captured
pay_CXMSY3PA,ORD_1827,245.57,4.91,0.88,239.78,setl_087,2026-08-20 21:44:00,2026-08-21,captured
pay_V1TXH376,ORD_1829,1181.24,23.62,4.25,1153.37,setl_087,2026-08-21 01:56:00,2026-08-22,captured
pay_DT8BEMC5,ORD_1830,267.88,5.36,0.96,261.56,setl_087,2026-08-20 23:21:00,2026-08-21,captured
pay_7HME6P4N,ORD_1831,369.17,7.38,1.33,360.46,setl_088,2026-08-21 06:19:00,2026-08-22,captured
pay_HN3DG60E,ORD_1832,387.04,7.74,1.39,377.91,setl_088,2026-08-21 07:27:00,2026-08-22,captured
pay_OHDSRS8A,ORD_1833,943.07,18.86,3.39,920.82,setl_088,2026-08-21 04:50:00,2026-08-22,captured
pay_4P4K9DXO,ORD_1834,1589.03,31.78,5.72,1551.53,setl_088,2026-08-21 04:26:00,2026-08-22,captured
pay_4GASFQBV,ORD_1835,544.13,10.88,1.96,531.29,setl_088,2026-08-21 03:04:00,2026-08-22,captured
pay_GSF3YN72,ORD_1836,186.17,3.72,0.67,181.78,setl_088,2026-08-20 22:28:00,2026-08-21,captured
pay_WBABQ0FO,ORD_1837,1269.41,25.39,4.57,1239.45,setl_088,2026-08-21 05:01:00,2026-08-22,captured
pay_A6D9ER94,ORD_1838,475.25,11.22,2.02,462.01,setl_088,2026-08-20 22:11:00,2026-08-21,captured
pay_Q6EXNWZR,ORD_1839,662.44,13.25,2.38,646.81,setl_088,2026-08-20 17:23:00,2026-08-21,captured
pay_X0ZKWIJ0,ORD_1840,361.58,7.23,1.3,353.05,setl_088,2026-08-20 23:58:00,2026-08-22,captured
pay_LNF0402W,ORD_1841,370.05,7.4,1.33,361.32,setl_089,2026-08-21 01:50:00,2026-08-22,captured
pay_FLURMW3U,ORD_1842,1750.43,35.01,6.3,1709.12,setl_089,2026-08-20 18:55:00,2026-08-21,captured
pay_XSM9GM51,ORD_1843,394.32,7.89,1.42,306.15,setl_089,2026-08-21 07:10:00,2026-08-22,captured
pay_PATD93EZ,ORD_1844,915.8,18.32,3.3,894.18,setl_089,2026-08-21 01:07:00,2026-08-22,captured
